Invoice_Num	Date	Purchaser	Vendor_Code	Amount
4686	2004-01-02	Vijay	XVD64	94275.23
4703	2004-01-02	Vijay	XJB01	7156.57
4720	2004-01-02	Vijay	OSQ68	13953.81
4728	2004-01-02	Adam	ZHD69	73059.58
4729	2004-01-02	Vijay	UFF94	98036.84
4733	2004-01-02	Vijay	JQK08	99378.85
4747	2004-01-02	Adam	PWY60	47108.7
4750	2004-01-02	Vijay	WPF80	35082.32
4751	2004-01-02	Suzie	UZN99	86424.87
4752	2004-01-02	Adam	GVV46	15569.07
4758	2004-01-02	Vijay	TEZ31	26754.28
4758	2004-01-02	Vijay	UZQ29	25889.95
4790	2004-01-02	Adam	XFD11	52595.62
4827	2004-01-02	Vijay	EBP11	30791.89
4833	2004-01-02	Adam	FOX38	11504.72
4870	2004-01-02	Vijay	CVC53	71006.23
4876	2004-01-02	Vijay	NFV76	92712.12
4901	2004-01-02	Adam	RBF91	16415.0
4902	2004-01-02	Adam	ZAX06	6511.5
4912	2004-01-02	Suzie	ZRE84	12326.71
4932	2004-01-02	Vijay	SAT37	91075.45
4937	2004-01-02	Suzie	RQA52	95967.85
4943	2004-01-02	Vijay	NPO66	37962.04
4950	2004-01-02	Vijay	KRT63	88097.11
4966	2004-01-02	Adam	WSN90	88706.06
19	2004-01-03	Vijay	JMW26	4086.72
23	2004-01-03	Suzie	KGO02	78677.05
44	2004-01-03	Suzie	TLR73	23560.02
74	2004-01-03	Adam	UPU74	82471.23
109	2004-01-03	Vijay	SMC58	69748.38
133	2004-01-03	Vijay	OTF93	27679.63
135	2004-01-03	Adam	OWY00	48580.87
146	2004-01-03	Vijay	WHR98	33347.59
163	2004-01-03	Adam	VNJ83	11559.67
171	2004-01-03	Adam	OSB66	19747.18
232	2004-01-03	Vijay	QIC27	84062.78
246	2004-01-03	Suzie	SAL29	11105.65
247	2004-01-03	Vijay	JQS22	24614.29
256	2004-01-03	Vijay	JAA22	53649.62
263	2004-01-03	Vijay	WAU38	81998.81
280	2004-01-03	Vijay	OID66	66199.37
306	2004-01-03	Adam	AIZ56	37963.37
322	2004-01-03	Suzie	AAC09	60046.35
349	2004-01-03	Adam	KPZ11	49220.58
349	2004-01-03	Adam	GPC90	76151.83
356	2004-01-03	Vijay	AAC09	63938.04
385	2004-01-03	Vijay	HWA04	11341.93
396	2004-01-03	Vijay	SZU33	8615.22
437	2004-01-03	Adam	EUY70	76293.34
454	2004-01-03	Suzie	HQC20	8895.73
461	2004-01-03	Vijay	YAG49	12579.59
465	2004-01-03	Suzie	MZB49	78506.8
487	2004-01-03	Vijay	OLI37	42307.68
563	2004-01-03	Adam	PSJ39	2656.57
565	2004-01-03	Vijay	ANI54	35099.04
651	2004-01-03	Vijay	TTL50	9050.92
652	2004-01-03	Suzie	FHB90	49440.08
660	2004-01-03	Vijay	GYD00	46440.35
708	2004-01-03	Vijay	WHR98	37749.64
743	2004-01-03	Suzie	LWO59	4574.02
757	2004-01-03	Suzie	NFE02	35312.96
768	2004-01-03	Suzie	DAH55	12464.68
772	2004-01-03	Vijay	WSH17	39343.44
773	2004-01-03	Vijay	KEW80	7117.8
833	2004-01-03	Vijay	XOR11	77091.51
836	2004-01-03	Vijay	XAZ10	65848.68
866	2004-01-03	Vijay	SAT37	97221.39
876	2004-01-03	Adam	XJQ81	51921.45
939	2004-01-03	Vijay	GBC31	51566.86
980	2004-01-03	Adam	LVI93	62361.41
993	2004-01-03	Adam	TMJ34	42537.78
996	2004-01-03	Vijay	ZBV52	51481.43
999	2004-01-03	Adam	DOT60	73726.27
1009	2004-01-03	Adam	KFS54	69645.65
1026	2004-01-03	Vijay	DHX76	6232.12
1032	2004-01-03	Adam	BQR11	43456.77
1059	2004-01-03	Adam	JTH51	19996.56
1075	2004-01-03	Vijay	KAD14	42355.18
1082	2004-01-03	Adam	VLC10	43960.83
1106	2004-01-03	Suzie	JPM89	13033.97
1112	2004-01-03	Vijay	GYD00	60997.33
1113	2004-01-03	Vijay	VQP10	73628.61
1138	2004-01-03	Vijay	KGO02	54237.12
1162	2004-01-03	Vijay	KAD14	88453.17
1185	2004-01-03	Adam	ZTG40	66842.78
1187	2004-01-03	Adam	XZI61	21581.37
1192	2004-01-03	Vijay	AFN00	78846.51
1201	2004-01-03	Adam	GPF90	88851.52
1208	2004-01-03	Adam	GPR02	65094.15
1226	2004-01-03	Adam	FHU51	94088.39
1256	2004-01-03	Vijay	KGW77	95612.62
1260	2004-01-03	Suzie	XJQ81	36011.08
1317	2004-01-03	Adam	UZQ29	54726.63
1355	2004-01-03	Adam	DBE55	54973.48
1387	2004-01-03	Vijay	LVI93	50669.83
1406	2004-01-03	Suzie	HUH13	40621.27
1429	2004-01-03	Suzie	OUW27	90467.58
1434	2004-01-03	Vijay	PEF36	84445.23
1455	2004-01-03	Suzie	RBF91	5741.63
1456	2004-01-03	Vijay	HEE52	76171.58
1473	2004-01-03	Suzie	OJQ26	84275.6
1506	2004-01-03	Vijay	GPX98	87161.41
1514	2004-01-03	Suzie	JAN45	32168.68
1540	2004-01-03	Suzie	FVY03	24246.93
1559	2004-01-03	Adam	VLC10	68576.08
1596	2004-01-03	Vijay	BAR65	54855.28
1609	2004-01-03	Adam	ZVL01	1612.69
1610	2004-01-03	Vijay	JWH59	40916.69
1641	2004-01-03	Vijay	GLG07	23138.79
1641	2004-01-03	Adam	JIB35	6975.85
1683	2004-01-03	Adam	KGG49	15960.38
1695	2004-01-03	Adam	KCF14	10682.91
1701	2004-01-03	Vijay	ZBV52	74063.29
1713	2004-01-03	Vijay	ORN29	59932.75
1721	2004-01-03	Vijay	BJU03	34429.9
1748	2004-01-03	Vijay	JAH56	6653.89
1754	2004-01-03	Suzie	PDQ93	3866.33
1764	2004-01-03	Vijay	QSG52	57325.08
1769	2004-01-03	Vijay	OVJ22	34505.6
1773	2004-01-03	Vijay	FMN46	66067.18
1786	2004-01-03	Vijay	CPV96	86047.03
1798	2004-01-03	Vijay	EFY10	76435.56
1833	2004-01-03	Vijay	EBP11	26763.8
1850	2004-01-03	Adam	IVF79	59936.61
1884	2004-01-03	Suzie	KFD19	16138.37
1885	2004-01-03	Vijay	ICM02	13925.86
1895	2004-01-03	Suzie	ZZH09	91049.64
1962	2004-01-03	Vijay	DTT80	80607.44
1965	2004-01-03	Vijay	NTM61	37235.32
1990	2004-01-03	Vijay	GWY93	1218.98
2045	2004-01-03	Adam	WII20	91935.5
2062	2004-01-03	Vijay	QPK50	40316.36
2078	2004-01-03	Vijay	ZAX06	24872.65
2098	2004-01-03	Suzie	WUL55	38579.59
2107	2004-01-03	Suzie	HMG39	44108.95
2116	2004-01-03	Adam	UNI06	43013.25
2132	2004-01-03	Adam	UJK05	37082.84
2146	2004-01-03	Adam	DRB04	85368.93
2148	2004-01-03	Vijay	TRX25	47965.34
2148	2004-01-03	Suzie	JAR41	92395.77
2161	2004-01-03	Vijay	UZA27	99812.93
2169	2004-01-03	Suzie	WDS90	24183.85
2170	2004-01-03	Vijay	WUL55	83730.64
2172	2004-01-03	Suzie	ZSI42	35720.73
2199	2004-01-03	Vijay	SAT37	68397.76
2238	2004-01-03	Vijay	DNA82	7131.88
2284	2004-01-03	Vijay	OLI37	4673.67
2314	2004-01-03	Suzie	IMY92	17270.34
2338	2004-01-03	Vijay	DRM19	37250.52
2371	2004-01-03	Adam	TXR54	71290.94
2398	2004-01-03	Vijay	XJQ81	68144.87
2409	2004-01-03	Vijay	WFO63	19171.5
2414	2004-01-03	Vijay	LXZ23	7449.08
2438	2004-01-03	Vijay	TEG41	10209.84
2444	2004-01-03	Vijay	NXH96	35715.27
2472	2004-01-03	Adam	FHU51	34862.4
2483	2004-01-03	Vijay	GLG07	14473.0
2509	2004-01-03	Adam	AFN00	56186.63
2518	2004-01-03	Suzie	KFS54	43266.11
2537	2004-01-03	Suzie	DNC35	99870.68
2538	2004-01-03	Adam	GGB38	44061.07
2539	2004-01-03	Vijay	DHX76	2566.05
2552	2004-01-03	Vijay	LVI93	32340.54
2554	2004-01-03	Vijay	SZI87	92724.33
2615	2004-01-03	Suzie	UAZ43	31471.48
2655	2004-01-03	Vijay	MOQ48	76676.27
2666	2004-01-03	Adam	TRX25	51746.12
2668	2004-01-03	Vijay	SOI83	77704.92
2669	2004-01-03	Adam	FEK12	4376.23
2673	2004-01-03	Vijay	RYG71	27063.98
2700	2004-01-03	Vijay	XAA39	74980.78
2747	2004-01-03	Vijay	FHB90	58382.55
2760	2004-01-03	Adam	QSN84	99417.47
2767	2004-01-03	Adam	WDS90	11804.29
2790	2004-01-03	Vijay	NZH73	41839.19
2826	2004-01-03	Vijay	QIC27	51397.75
2830	2004-01-03	Suzie	TUS00	50477.76
2843	2004-01-03	Vijay	RGX13	32752.21
2860	2004-01-03	Vijay	XOL02	88600.78
2921	2004-01-03	Vijay	BFR09	68188.08
2979	2004-01-03	Vijay	HAG80	87883.88
3020	2004-01-03	Adam	XWA20	98738.56
3055	2004-01-03	Adam	GGZ02	57209.47
3069	2004-01-03	Vijay	VID27	41767.43
3073	2004-01-03	Suzie	GGB38	17859.11
3090	2004-01-03	Vijay	RLQ72	83036.33
3104	2004-01-03	Vijay	RQA97	88968.38
3104	2004-01-03	Adam	XZQ37	82270.54
3109	2004-01-03	Vijay	SLA71	34171.22
3113	2004-01-03	Vijay	DKD50	52489.05
3135	2004-01-03	Vijay	SDT95	97442.37
3153	2004-01-03	Adam	KBA78	42890.62
3174	2004-01-03	Vijay	KNC12	27557.96
3179	2004-01-03	Suzie	KWS05	42761.11
3193	2004-01-03	Vijay	NPO66	23219.64
3204	2004-01-03	Vijay	NGE18	95814.93
3214	2004-01-03	Suzie	RDO14	20470.62
3227	2004-01-03	Vijay	JTH51	52325.1
3247	2004-01-03	Adam	WHR98	63818.84
3311	2004-01-03	Adam	QSG52	10105.73
3322	2004-01-03	Vijay	ZET22	93643.28
3335	2004-01-03	Vijay	JLF55	57086.56
3337	2004-01-03	Adam	VHP21	71052.08
3371	2004-01-03	Vijay	POR77	81155.46
3371	2004-01-03	Adam	ANX77	91778.3
3379	2004-01-03	Vijay	BFR09	94497.98
3397	2004-01-03	Vijay	QSN84	92020.33
3425	2004-01-03	Adam	WSN90	63824.54
3451	2004-01-03	Vijay	MYX55	8258.04
3517	2004-01-03	Vijay	FYE63	11851.15
3528	2004-01-03	Vijay	VUG70	11770.45
3542	2004-01-03	Vijay	DWG87	35777.12
3543	2004-01-03	Vijay	FEK12	85863.29
3545	2004-01-03	Vijay	KGO02	29087.96
3592	2004-01-03	Suzie	DTN23	87730.19
3598	2004-01-03	Vijay	DAH55	5093.36
3614	2004-01-03	Vijay	PSJ39	93459.14
3623	2004-01-03	Suzie	ZIW94	97697.29
3627	2004-01-03	Suzie	ZXF02	95207.62
3648	2004-01-03	Vijay	VFL28	70609.6
3656	2004-01-03	Vijay	YGX43	76383.06
3687	2004-01-03	Suzie	KGM78	4016.11
3689	2004-01-03	Vijay	OXU09	91734.62
3697	2004-01-03	Suzie	XJB01	61943.12
3708	2004-01-03	Adam	AIZ56	38314.88
3728	2004-01-03	Vijay	BJU03	48906.03
3747	2004-01-03	Vijay	BUU03	84656.28
3783	2004-01-03	Vijay	FYE63	80775.32
3817	2004-01-03	Adam	WAU38	94723.04
3822	2004-01-03	Adam	POR77	99264.05
3835	2004-01-03	Adam	OFC92	41191.99
3859	2004-01-03	Adam	AII47	87588.22
3890	2004-01-03	Vijay	BJU03	43432.06
3929	2004-01-03	Suzie	QSG52	52447.28
4022	2004-01-03	Vijay	TAR92	26350.59
4022	2004-01-03	Vijay	GBC31	53563.88
4139	2004-01-03	Vijay	KCF14	7251.98
4167	2004-01-03	Suzie	WNW70	10419.32
4183	2004-01-03	Vijay	LLA90	94446.49
4185	2004-01-03	Vijay	UZN99	20983.48
4194	2004-01-03	Vijay	RQA52	93848.28
4198	2004-01-03	Suzie	WII20	79205.91
4243	2004-01-03	Suzie	CVC53	97479.88
4258	2004-01-03	Suzie	ARW08	14246.01
4271	2004-01-03	Vijay	OUW27	43986.87
4273	2004-01-03	Adam	ZCK31	25322.69
4280	2004-01-03	Suzie	JYT11	12747.72
4286	2004-01-03	Vijay	YID19	41704.44
4292	2004-01-03	Vijay	MNP79	55539.42
4297	2004-01-03	Suzie	YID19	65772.71
4312	2004-01-03	Vijay	FEK12	27042.84
4351	2004-01-03	Vijay	AHT14	75710.75
4366	2004-01-03	Suzie	KGM78	83131.51
4370	2004-01-03	Suzie	UNI06	65997.04
4375	2004-01-03	Vijay	GTR70	95427.44
4380	2004-01-03	Adam	ZRW66	22764.29
4389	2004-01-03	Adam	UCR01	42292.78
4428	2004-01-03	Vijay	WDK35	34193.57
4429	2004-01-03	Suzie	GEW62	47073.45
4432	2004-01-03	Vijay	CZW33	91768.7
4467	2004-01-03	Adam	GYW44	2763.99
4468	2004-01-03	Vijay	CWO94	13319.83
4478	2004-01-03	Suzie	PSJ39	74427.41
4480	2004-01-03	Vijay	RHI40	94841.37
4490	2004-01-03	Adam	WZR48	20266.7
4501	2004-01-03	Adam	FOX38	42341.48
4506	2004-01-03	Vijay	WHR98	19069.22
4525	2004-01-03	Suzie	ZZH09	36370.68
4555	2004-01-03	Vijay	OFG73	63692.08
4587	2004-01-03	Vijay	XOR11	32868.26
4612	2004-01-03	Vijay	SLA71	52415.03
4652	2004-01-03	Adam	JBV85	8565.46
4677	2004-01-03	Adam	NNZ78	68311.99
4724	2004-01-03	Adam	JAH56	23737.93
4741	2004-01-03	Adam	ECA51	11555.21
4763	2004-01-03	Vijay	TAY58	49429.07
4777	2004-01-03	Vijay	NFV76	58733.69
4814	2004-01-03	Adam	ONB84	71480.83
4834	2004-01-03	Vijay	ZRX58	71080.9
4846	2004-01-03	Vijay	GYD00	54985.53
4873	2004-01-03	Adam	EHD54	41502.14
4874	2004-01-03	Vijay	SYU65	67593.54
4875	2004-01-03	Adam	SOO37	28338.66
4906	2004-01-03	Vijay	ZRX58	95052.57
4907	2004-01-03	Adam	LEI02	44110.59
4909	2004-01-03	Vijay	MOQ48	31745.66
4928	2004-01-03	Adam	UIF03	15360.53
4940	2004-01-03	Suzie	EIO62	74338.47
4965	2004-01-03	Vijay	GBY58	40424.08
4999	2004-01-03	Suzie	YGX43	59376.94
3	2004-01-04	Vijay	QSG52	1215.77
7	2004-01-04	Vijay	JRG45	70008.95
18	2004-01-04	Adam	JNH16	19823.26
23	2004-01-04	Vijay	CFO05	1646.78
33	2004-01-04	Suzie	JBV85	12929.16
47	2004-01-04	Adam	DEJ39	77776.45
50	2004-01-04	Vijay	ITP77	56326.28
71	2004-01-04	Adam	JCO31	21543.4
91	2004-01-04	Adam	KGW77	74161.84
121	2004-01-04	Suzie	XIH33	95463.67
124	2004-01-04	Vijay	ERY00	99382.72
143	2004-01-04	Vijay	XZQ37	8828.1
152	2004-01-04	Vijay	ZRX58	92308.46
178	2004-01-04	Vijay	DNA82	65468.21
219	2004-01-04	Vijay	YOS74	15798.03
230	2004-01-04	Vijay	UFF94	90817.8
239	2004-01-04	Adam	QIM94	96105.91
265	2004-01-04	Adam	NZH73	31582.71
295	2004-01-04	Vijay	TRX25	26004.79
321	2004-01-04	Vijay	OTM46	29938.78
361	2004-01-04	Vijay	TUS00	72024.28
365	2004-01-04	Adam	DBE55	61243.73
385	2004-01-04	Suzie	GLG07	28414.58
445	2004-01-04	Suzie	NHY97	93537.34
462	2004-01-04	Vijay	IUJ35	44404.4
462	2004-01-04	Suzie	DTT80	8466.8
515	2004-01-04	Vijay	UJV74	16069.33
517	2004-01-04	Adam	HDV50	98243.62
528	2004-01-04	Adam	XJB01	72265.06
533	2004-01-04	Vijay	MIG08	24193.51
552	2004-01-04	Vijay	KWS05	29002.5
592	2004-01-04	Adam	CNH68	6278.99
608	2004-01-04	Suzie	SYU65	68653.0
609	2004-01-04	Vijay	PDA73	51192.63
610	2004-01-04	Adam	KGG49	85487.7
610	2004-01-04	Vijay	XZQ37	47841.74
661	2004-01-04	Vijay	SQH43	64878.09
674	2004-01-04	Suzie	LSY20	95547.64
681	2004-01-04	Vijay	EDS79	81742.67
691	2004-01-04	Vijay	CMY93	95207.08
705	2004-01-04	Suzie	CNH68	52364.28
707	2004-01-04	Suzie	YBZ57	26506.19
726	2004-01-04	Vijay	MOQ48	67929.57
729	2004-01-04	Suzie	ZUD45	68078.01
742	2004-01-04	Suzie	CNC32	63930.16
746	2004-01-04	Vijay	JWH59	70160.04
761	2004-01-04	Suzie	UZN99	61101.99
780	2004-01-04	Vijay	TZC71	34961.6
781	2004-01-04	Vijay	QOD95	59326.92
783	2004-01-04	Suzie	RYG71	46218.73
783	2004-01-04	Suzie	TVT41	80123.19
791	2004-01-04	Suzie	JCL01	91826.03
791	2004-01-04	Suzie	PKF61	67966.1
803	2004-01-04	Suzie	RDR78	87881.92
805	2004-01-04	Vijay	VWV36	91281.51
811	2004-01-04	Vijay	ROW92	30846.67
829	2004-01-04	Adam	GPF90	85758.41
858	2004-01-04	Suzie	YJL99	58331.74
866	2004-01-04	Vijay	CZI39	34578.03
867	2004-01-04	Vijay	XKE06	77879.77
874	2004-01-04	Vijay	INO72	50975.61
878	2004-01-04	Adam	HWL68	64057.76
884	2004-01-04	Adam	COU94	46195.63
916	2004-01-04	Vijay	WAU38	84274.38
932	2004-01-04	Suzie	UGX77	29792.46
954	2004-01-04	Suzie	DMJ97	76860.75
999	2004-01-04	Adam	VHZ41	94495.03
999	2004-01-04	Vijay	DAF47	84706.1
1008	2004-01-04	Vijay	FCQ71	10526.92
1018	2004-01-04	Vijay	UFF94	92474.86
1034	2004-01-04	Suzie	HWL68	79803.34
1064	2004-01-04	Suzie	OSD54	30159.67
1085	2004-01-04	Adam	VHZ41	49835.12
1090	2004-01-04	Suzie	IDI21	40770.56
1094	2004-01-04	Adam	QLM36	47097.32
1106	2004-01-04	Adam	LPB47	60258.83
1113	2004-01-04	Vijay	COH25	96131.16
1129	2004-01-04	Suzie	PKF61	78268.54
1147	2004-01-04	Suzie	SYU65	43870.34
1149	2004-01-04	Vijay	JNH16	93933.66
1156	2004-01-04	Vijay	YAG49	21174.05
1187	2004-01-04	Adam	WPF80	92740.61
1208	2004-01-04	Adam	MWI88	81441.21
1213	2004-01-04	Suzie	MYX55	84130.62
1220	2004-01-04	Vijay	YBZ57	86510.34
1241	2004-01-04	Adam	MSR34	23333.73
1241	2004-01-04	Suzie	CXH04	26473.93
1273	2004-01-04	Vijay	HMG39	55908.05
1277	2004-01-04	Vijay	OQQ90	58085.83
1297	2004-01-04	Adam	CIW95	95581.0
1320	2004-01-04	Vijay	XJB01	17831.24
1334	2004-01-04	Vijay	UPU74	29447.84
1359	2004-01-04	Vijay	ANX77	99495.27
1375	2004-01-04	Vijay	CMY93	88092.72
1381	2004-01-04	Suzie	BAY81	5753.5
1406	2004-01-04	Vijay	EPZ68	23728.13
1426	2004-01-04	Vijay	FVY03	96167.79
1429	2004-01-04	Vijay	JMW26	57668.57
1455	2004-01-04	Suzie	OLR42	16860.5
1456	2004-01-04	Vijay	KUX44	27749.96
1477	2004-01-04	Suzie	HIQ84	6000.44
1480	2004-01-04	Vijay	RHK19	17496.86
1492	2004-01-04	Adam	JSE97	16571.76
1509	2004-01-04	Vijay	GEW62	43295.49
1515	2004-01-04	Vijay	ZCK31	76627.13
1582	2004-01-04	Adam	TNH56	31038.02
1595	2004-01-04	Vijay	BFR09	97833.41
1598	2004-01-04	Suzie	LXV14	93840.1
1646	2004-01-04	Vijay	JYT11	47354.75
1650	2004-01-04	Adam	OSD54	55735.74
1653	2004-01-04	Vijay	VQP10	63491.86
1662	2004-01-04	Vijay	JGC68	5324.02
1662	2004-01-04	Vijay	UOY86	6227.49
1672	2004-01-04	Vijay	VUG70	47651.64
1718	2004-01-04	Vijay	WZH31	22472.33
1721	2004-01-04	Suzie	XKS95	74451.95
1751	2004-01-04	Vijay	RHK19	24379.49
1770	2004-01-04	Vijay	MZB49	16578.63
1774	2004-01-04	Adam	GPF90	27511.63
1778	2004-01-04	Suzie	TXR54	78500.06
1780	2004-01-04	Adam	PLD01	65050.18
1781	2004-01-04	Vijay	XDT72	80247.54
1787	2004-01-04	Adam	OXU09	51979.25
1788	2004-01-04	Vijay	XVD64	3926.38
1820	2004-01-04	Vijay	UAZ43	26363.98
1824	2004-01-04	Vijay	RHA00	77439.15
1843	2004-01-04	Vijay	XOL02	10592.31
1844	2004-01-04	Vijay	GEW62	22989.8
1857	2004-01-04	Vijay	GWY93	8914.13
1867	2004-01-04	Suzie	UFF94	27391.13
1919	2004-01-04	Adam	EEC94	63313.73
1958	2004-01-04	Adam	ERY00	87536.67
1964	2004-01-04	Suzie	RGX13	4986.43
1965	2004-01-04	Vijay	PLD01	93002.67
1974	2004-01-04	Adam	TRM19	94195.46
2015	2004-01-04	Suzie	ZSI42	36107.42
2020	2004-01-04	Adam	RYG71	5237.83
2034	2004-01-04	Vijay	CIW95	27167.68
2037	2004-01-04	Suzie	CVC53	31281.19
2047	2004-01-04	Vijay	JMW26	24545.38
2051	2004-01-04	Vijay	UIF03	81916.58
2058	2004-01-04	Vijay	TEZ31	27277.5
2110	2004-01-04	Vijay	POR77	15733.88
2134	2004-01-04	Vijay	ALR32	18597.68
2142	2004-01-04	Vijay	JBB30	81552.69
2180	2004-01-04	Suzie	NQS01	88753.51
2216	2004-01-04	Adam	HRR19	78233.25
2223	2004-01-04	Suzie	RLQ72	8825.61
2236	2004-01-04	Adam	RDR78	42309.76
2257	2004-01-04	Vijay	XPD06	19222.59
2259	2004-01-04	Suzie	NYW08	21504.75
2272	2004-01-04	Suzie	YOS74	35313.77
2283	2004-01-04	Vijay	ZXF02	91773.23
2289	2004-01-04	Vijay	ESS02	85818.67
2290	2004-01-04	Vijay	UOF02	69523.03
2292	2004-01-04	Suzie	UFF94	23483.58
2298	2004-01-04	Suzie	MNV74	39738.29
2301	2004-01-04	Vijay	JIB35	49116.84
2412	2004-01-04	Vijay	TOW02	92053.57
2421	2004-01-04	Adam	CMY93	62171.64
2470	2004-01-04	Suzie	FBD84	53962.71
2472	2004-01-04	Suzie	WMH43	94417.99
2499	2004-01-04	Vijay	LXV14	43279.9
2503	2004-01-04	Vijay	FLX92	91274.23
2520	2004-01-04	Adam	KBA78	50677.25
2527	2004-01-04	Vijay	WWI36	79076.18
2537	2004-01-04	Adam	PUC34	33759.37
2575	2004-01-04	Adam	ZJP45	32577.33
2644	2004-01-04	Adam	PQE86	81426.65
2649	2004-01-04	Vijay	FTW52	44525.14
2683	2004-01-04	Vijay	CCX30	75532.13
2699	2004-01-04	Vijay	IUJ35	3643.92
2739	2004-01-04	Vijay	KUX44	16357.78
2777	2004-01-04	Adam	FEK12	82559.39
2783	2004-01-04	Suzie	ZRW66	20605.25
2816	2004-01-04	Vijay	LPB47	80811.11
2818	2004-01-04	Adam	CSR46	24075.77
2874	2004-01-04	Vijay	VNJ83	54537.06
2897	2004-01-04	Vijay	GPR02	55841.61
2898	2004-01-04	Suzie	BOR16	95471.73
2906	2004-01-04	Vijay	YAG49	62761.18
2938	2004-01-04	Suzie	DMJ97	25030.83
2944	2004-01-04	Adam	CXH04	41131.9
2970	2004-01-04	Suzie	NHY97	16194.68
2986	2004-01-04	Vijay	KBA78	40839.28
3059	2004-01-04	Vijay	HPY94	67245.86
3064	2004-01-04	Vijay	DNC35	55505.43
3078	2004-01-04	Vijay	VWV36	65285.94
3133	2004-01-04	Vijay	VNJ83	38469.79
3158	2004-01-04	Vijay	KBU78	84325.63
3169	2004-01-04	Vijay	XKE06	19569.34
3179	2004-01-04	Vijay	LSY20	95463.14
3190	2004-01-04	Suzie	HMG39	78816.9
3224	2004-01-04	Suzie	TUZ06	97720.61
3237	2004-01-04	Suzie	GRQ85	20729.83
3242	2004-01-04	Suzie	EXO08	65198.61
3256	2004-01-04	Vijay	JNH16	31356.99
3273	2004-01-04	Vijay	IOV67	93186.63
3275	2004-01-04	Suzie	ZSM29	11560.84
3290	2004-01-04	Adam	MYX55	75856.59
3301	2004-01-04	Vijay	CJB00	79111.86
3326	2004-01-04	Vijay	HMG39	53705.46
3328	2004-01-04	Adam	RQA52	25371.18
3334	2004-01-04	Vijay	CWO94	41161.3
3342	2004-01-04	Vijay	MSD77	20004.7
3347	2004-01-04	Vijay	PGC43	12133.27
3372	2004-01-04	Suzie	BFR09	91892.61
3373	2004-01-04	Vijay	HTN44	27599.52
3388	2004-01-04	Vijay	XRN09	74834.87
3425	2004-01-04	Vijay	GWY93	87225.87
3432	2004-01-04	Adam	INO72	63138.19
3453	2004-01-04	Vijay	CNC32	95553.21
3486	2004-01-04	Adam	WII20	74322.01
3500	2004-01-04	Vijay	NUC17	42761.54
3500	2004-01-04	Vijay	SOO37	63656.17
3560	2004-01-04	Vijay	JQK08	61069.46
3573	2004-01-04	Suzie	FTW52	78367.28
3595	2004-01-04	Vijay	RRQ35	84413.72
3597	2004-01-04	Vijay	PXG37	37496.81
3601	2004-01-04	Suzie	EXO08	45593.07
3635	2004-01-04	Suzie	OBM99	13000.45
3656	2004-01-04	Adam	OSD54	50435.27
3659	2004-01-04	Vijay	CNC32	72078.82
3664	2004-01-04	Suzie	ANI54	4925.59
3666	2004-01-04	Adam	MSD77	8518.88
3680	2004-01-04	Vijay	FCQ71	55513.09
3684	2004-01-04	Adam	VLC10	76410.03
3693	2004-01-04	Adam	HTN44	42810.92
3718	2004-01-04	Vijay	WMH43	99042.42
3723	2004-01-04	Vijay	NQS01	59181.77
3729	2004-01-04	Suzie	GPR02	9137.24
3767	2004-01-04	Vijay	JYL63	78063.85
3771	2004-01-04	Adam	CVC53	82621.81
3772	2004-01-04	Vijay	XDT72	83014.9
3773	2004-01-04	Suzie	BJJ25	16252.52
3773	2004-01-04	Vijay	UFF94	70219.09
3801	2004-01-04	Vijay	SDT95	3788.24
3820	2004-01-04	Adam	OBM99	92098.25
3822	2004-01-04	Suzie	QOD95	22669.05
3822	2004-01-04	Vijay	QSN84	41577.87
3822	2004-01-04	Vijay	CPI30	71375.18
3825	2004-01-04	Vijay	NQS01	66131.91
3836	2004-01-04	Adam	FNH63	98623.26
3838	2004-01-04	Adam	NXH96	29538.59
3848	2004-01-04	Vijay	OLR42	82028.76
3856	2004-01-04	Adam	ZRW66	28047.05
3868	2004-01-04	Adam	NXH96	33250.18
3872	2004-01-04	Vijay	HQC20	99326.71
3891	2004-01-04	Vijay	CAP92	57236.98
3894	2004-01-04	Suzie	CMY93	58432.16
3907	2004-01-04	Adam	CDH76	12595.29
3909	2004-01-04	Vijay	BNZ96	46237.49
3912	2004-01-04	Vijay	RDO14	88916.07
3949	2004-01-04	Vijay	EPS37	3186.3
3955	2004-01-04	Suzie	GIR18	94768.39
3975	2004-01-04	Suzie	FMN46	45842.37
3992	2004-01-04	Vijay	UKA26	88971.18
3994	2004-01-04	Vijay	LSF27	24747.73
4023	2004-01-04	Vijay	MFV17	73547.15
4030	2004-01-04	Suzie	ANI54	79847.47
4034	2004-01-04	Adam	XBV23	14120.95
4098	2004-01-04	Suzie	LSY20	49117.41
4125	2004-01-04	Adam	TTL50	51122.56
4136	2004-01-04	Vijay	VPX33	34605.22
4170	2004-01-04	Adam	JQK08	35058.8
4201	2004-01-04	Suzie	FYE63	85301.64
4245	2004-01-04	Adam	AST84	92112.15
4245	2004-01-04	Vijay	KBA78	89517.87
4288	2004-01-04	Vijay	YGX43	45439.8
4333	2004-01-04	Adam	DKD50	2516.47
4334	2004-01-04	Vijay	XKG70	55224.28
4342	2004-01-04	Vijay	FHB90	16880.37
4386	2004-01-04	Vijay	FMS91	65602.57
4397	2004-01-04	Vijay	UOY86	9174.23
4406	2004-01-04	Suzie	NRY73	86366.35
4412	2004-01-04	Vijay	ZTG40	80211.76
